algorithm,noise,cr
Hybrid (δ=1.0×σ),50,2.5357142857142856
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.48
Hybrid (δ=1.0×σ),50,1.19
Hybrid (δ=1.0×σ),50,1.17
Hybrid (δ=1.0×σ),50,1.23
Hybrid (δ=1.0×σ),50,1.46
Hybrid (δ=1.0×σ),50,1.47
Hybrid (δ=1.0×σ),50,1.41
Hybrid (δ=1.0×σ),50,1.39
Hybrid (δ=1.0×σ),50,1.16
Hybrid (δ=1.0×σ),50,1.34
Hybrid (δ=1.0×σ),50,1.18
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.08
Hybrid (δ=1.0×σ),50,1.05
Hybrid (δ=1.0×σ),50,1.43
Hybrid (δ=1.0×σ),50,1.15
Hybrid (δ=1.0×σ),50,1.24
Hybrid (δ=1.0×σ),50,1.2
Hybrid (δ=1.0×σ),50,1.31
Hybrid (δ=1.0×σ),50,1.38
Hybrid (δ=1.0×σ),50,1.25
Hybrid (δ=1.0×σ),50,1.21
Hybrid (δ=1.0×σ),50,1.33
Hybrid (δ=1.0×σ),50,1.38
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.425531914893617
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.42
Hybrid (δ=1.0×σ),50,1.42
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.26
Hybrid (δ=1.0×σ),50,1.02
Hybrid (δ=1.0×σ),50,1.36
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.44
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.37
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.22
Hybrid (δ=1.0×σ),50,1.29
Hybrid (δ=1.0×σ),50,1.47
Hybrid (δ=1.0×σ),50,1.37
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.26
Hybrid (δ=1.0×σ),50,1.4
Hybrid (δ=1.0×σ),50,1.44
Hybrid (δ=1.0×σ),50,1.3
Hybrid (δ=1.0×σ),50,1.43
Hybrid (δ=1.0×σ),50,1.43
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.23
Hybrid (δ=1.0×σ),50,1.37
Hybrid (δ=1.0×σ),50,1.28
Hybrid (δ=1.0×σ),50,1.41
Hybrid (δ=1.0×σ),50,1.5104166666666667
Hybrid (δ=1.0×σ),50,1.05
Hybrid (δ=1.0×σ),50,1.27
Hybrid (δ=1.0×σ),50,1.29
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.47
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.36
Hybrid (δ=1.0×σ),50,1.3
Hybrid (δ=1.0×σ),50,1.3
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.45
Hybrid (δ=1.0×σ),50,1.2
Hybrid (δ=1.0×σ),50,1.31
Hybrid (δ=1.0×σ),50,1.24
Hybrid (δ=1.0×σ),50,1.54
Hybrid (δ=1.0×σ),50,1.14
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.15
Hybrid (δ=1.0×σ),50,1.06
Hybrid (δ=1.0×σ),50,1.41
Hybrid (δ=1.0×σ),50,1.45
Hybrid (δ=1.0×σ),50,1.48
Hybrid (δ=1.0×σ),50,2.4166666666666665
Hybrid (δ=1.0×σ),50,1.4
Hybrid (δ=1.0×σ),50,1.07
Hybrid (δ=1.0×σ),50,1.1
Hybrid (δ=1.0×σ),50,1.19
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.19
Hybrid (δ=1.0×σ),50,1.36
Hybrid (δ=1.0×σ),50,1.02
Hybrid (δ=1.0×σ),50,1.09
Hybrid (δ=1.0×σ),50,1.17
Hybrid (δ=1.0×σ),50,1.6326530612244898
Hybrid (δ=1.0×σ),50,1.46
Hybrid (δ=1.0×σ),50,1.01
Hybrid (δ=1.0×σ),50,1.27
Hybrid (δ=1.0×σ),50,1.22
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.49
Hybrid (δ=1.0×σ),50,1.14
Hybrid (δ=1.0×σ),50,1.09
Hybrid (δ=1.0×σ),50,1.23
Hybrid (δ=1.0×σ),50,1.11
Hybrid (δ=1.0×σ),50,1.37
Hybrid (δ=1.0×σ),50,1.37
Hybrid (δ=1.0×σ),50,1.3
Hybrid (δ=1.0×σ),50,1.47
Hybrid (δ=1.0×σ),50,1.09
Hybrid (δ=1.0×σ),50,1.34
Hybrid (δ=1.0×σ),50,1.4
Hybrid (δ=1.0×σ),50,1.35
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.05
Hybrid (δ=1.0×σ),50,1.39
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.48
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.45
Hybrid (δ=1.0×σ),50,1.06
Hybrid (δ=1.0×σ),50,1.18
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.48
Hybrid (δ=1.0×σ),50,1.32
Hybrid (δ=1.0×σ),50,1.47
Hybrid (δ=1.0×σ),50,1.41
Hybrid (δ=1.0×σ),50,1.32
Hybrid (δ=1.0×σ),50,1.27
Hybrid (δ=1.0×σ),50,1.17
Hybrid (δ=1.0×σ),50,1.27
Hybrid (δ=1.0×σ),50,1.13
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,1.44
Hybrid (δ=1.0×σ),50,1.43
Hybrid (δ=1.0×σ),50,1.16
Hybrid (δ=1.0×σ),50,1.16
Hybrid (δ=1.0×σ),50,1.24
Hybrid (δ=1.0×σ),50,1.35
Hybrid (δ=1.0×σ),50,1.28
Hybrid (δ=1.0×σ),50,1.14
Hybrid (δ=1.0×σ),50,1.42
Hybrid (δ=1.0×σ),50,1.0
Hybrid (δ=1.0×σ),50,2.1864406779661016
Hybrid (δ=1.0×σ),50,1.96
Hybrid (δ=1.0×σ),50,1.23
Hybrid (δ=1.0×σ),50,1.35
Hybrid (δ=1.0×σ),50,1.44
Hybrid (δ=1.0×σ),50,1.33
Hybrid (δ=1.0×σ),50,1.29
Hybrid (δ=1.0×σ),50,1.34
Hybrid (δ=1.0×σ),50,1.12
Hybrid (δ=1.0×σ),50,1.42
Hybrid (δ=1.0×σ),50,1.1
Hybrid (δ=1.0×σ),50,1.02
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.37
Hybrid (δ=1.0×σ),52,1.2
Hybrid (δ=1.0×σ),52,1.4
Hybrid (δ=1.0×σ),52,1.25
Hybrid (δ=1.0×σ),52,1.32
Hybrid (δ=1.0×σ),52,1.31
Hybrid (δ=1.0×σ),52,1.18
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.24
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.04
Hybrid (δ=1.0×σ),52,1.7941176470588236
Hybrid (δ=1.0×σ),52,1.26
Hybrid (δ=1.0×σ),52,1.23
Hybrid (δ=1.0×σ),52,1.47
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.48
Hybrid (δ=1.0×σ),52,1.45
Hybrid (δ=1.0×σ),52,1.43
Hybrid (δ=1.0×σ),52,1.44
Hybrid (δ=1.0×σ),52,1.45
Hybrid (δ=1.0×σ),52,1.43
Hybrid (δ=1.0×σ),52,1.43
Hybrid (δ=1.0×σ),52,1.03
Hybrid (δ=1.0×σ),52,1.14
Hybrid (δ=1.0×σ),52,1.07
Hybrid (δ=1.0×σ),52,1.32
Hybrid (δ=1.0×σ),52,1.36
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.29
Hybrid (δ=1.0×σ),52,1.16
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.42
Hybrid (δ=1.0×σ),52,1.45
Hybrid (δ=1.0×σ),52,1.14
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.05
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.37
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.35
Hybrid (δ=1.0×σ),52,1.21
Hybrid (δ=1.0×σ),52,1.5051546391752577
Hybrid (δ=1.0×σ),52,1.42
Hybrid (δ=1.0×σ),52,1.45
Hybrid (δ=1.0×σ),52,1.02
Hybrid (δ=1.0×σ),52,1.05
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.41
Hybrid (δ=1.0×σ),52,1.19
Hybrid (δ=1.0×σ),52,1.3
Hybrid (δ=1.0×σ),52,1.17
Hybrid (δ=1.0×σ),52,1.22
Hybrid (δ=1.0×σ),52,1.23
Hybrid (δ=1.0×σ),52,1.42
Hybrid (δ=1.0×σ),52,2.357142857142857
Hybrid (δ=1.0×σ),52,1.49
Hybrid (δ=1.0×σ),52,1.33
Hybrid (δ=1.0×σ),52,1.39
Hybrid (δ=1.0×σ),52,1.43
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.01
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.37
Hybrid (δ=1.0×σ),52,1.27
Hybrid (δ=1.0×σ),52,1.39
Hybrid (δ=1.0×σ),52,1.04
Hybrid (δ=1.0×σ),52,1.03
Hybrid (δ=1.0×σ),52,1.23
Hybrid (δ=1.0×σ),52,2.1923076923076925
Hybrid (δ=1.0×σ),52,1.47
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.05
Hybrid (δ=1.0×σ),52,1.48
Hybrid (δ=1.0×σ),52,1.07
Hybrid (δ=1.0×σ),52,1.5714285714285714
Hybrid (δ=1.0×σ),52,1.19
Hybrid (δ=1.0×σ),52,1.07
Hybrid (δ=1.0×σ),52,1.6746987951807228
Hybrid (δ=1.0×σ),52,1.2371134020618557
Hybrid (δ=1.0×σ),52,1.35
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.41
Hybrid (δ=1.0×σ),52,1.47
Hybrid (δ=1.0×σ),52,1.06
Hybrid (δ=1.0×σ),52,1.33
Hybrid (δ=1.0×σ),52,1.48
Hybrid (δ=1.0×σ),52,1.1
Hybrid (δ=1.0×σ),52,1.32
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.28
Hybrid (δ=1.0×σ),52,1.39
Hybrid (δ=1.0×σ),52,1.09
Hybrid (δ=1.0×σ),52,1.05
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.44
Hybrid (δ=1.0×σ),52,1.02
Hybrid (δ=1.0×σ),52,2.0444444444444443
Hybrid (δ=1.0×σ),52,1.4
Hybrid (δ=1.0×σ),52,1.49
Hybrid (δ=1.0×σ),52,1.27
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.22
Hybrid (δ=1.0×σ),52,1.48
Hybrid (δ=1.0×σ),52,1.02
Hybrid (δ=1.0×σ),52,1.05
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.23
Hybrid (δ=1.0×σ),52,1.28
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.12
Hybrid (δ=1.0×σ),52,1.44
Hybrid (δ=1.0×σ),52,1.48
Hybrid (δ=1.0×σ),52,1.47
Hybrid (δ=1.0×σ),52,1.13
Hybrid (δ=1.0×σ),52,1.44
Hybrid (δ=1.0×σ),52,1.12
Hybrid (δ=1.0×σ),52,1.2
Hybrid (δ=1.0×σ),52,1.45
Hybrid (δ=1.0×σ),52,1.47
Hybrid (δ=1.0×σ),52,1.01
Hybrid (δ=1.0×σ),52,1.26
Hybrid (δ=1.0×σ),52,1.18
Hybrid (δ=1.0×σ),52,1.2268041237113403
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.47
Hybrid (δ=1.0×σ),52,1.4
Hybrid (δ=1.0×σ),52,1.11
Hybrid (δ=1.0×σ),52,1.25
Hybrid (δ=1.0×σ),52,1.3
Hybrid (δ=1.0×σ),52,1.49
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.01
Hybrid (δ=1.0×σ),52,1.22
Hybrid (δ=1.0×σ),52,1.17
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.03
Hybrid (δ=1.0×σ),52,1.43
Hybrid (δ=1.0×σ),52,1.21
Hybrid (δ=1.0×σ),52,1.08
Hybrid (δ=1.0×σ),52,1.08
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.12
Hybrid (δ=1.0×σ),52,1.38
Hybrid (δ=1.0×σ),52,1.09
Hybrid (δ=1.0×σ),52,1.619047619047619
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.11
Hybrid (δ=1.0×σ),52,1.17
Hybrid (δ=1.0×σ),52,1.29
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.31
Hybrid (δ=1.0×σ),52,1.25
Hybrid (δ=1.0×σ),52,1.45
Hybrid (δ=1.0×σ),52,1.3
Hybrid (δ=1.0×σ),52,1.04
Hybrid (δ=1.0×σ),52,1.02
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.42
Hybrid (δ=1.0×σ),52,3.823529411764706
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.13
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.25
Hybrid (δ=1.0×σ),52,1.22
Hybrid (δ=1.0×σ),52,1.22
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.11
Hybrid (δ=1.0×σ),52,1.12
Hybrid (δ=1.0×σ),52,1.33
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.36
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.34
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.28
Hybrid (δ=1.0×σ),52,1.16
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.32
Hybrid (δ=1.0×σ),52,1.48
Hybrid (δ=1.0×σ),52,1.0
Hybrid (δ=1.0×σ),52,1.3
Hybrid (δ=1.0×σ),52,1.47
Hybrid (δ=1.0×σ),52,1.25
Hybrid (δ=1.0×σ),52,1.37
Hybrid (δ=1.0×σ),52,1.07
Hybrid (δ=1.0×σ),52,1.36
Hybrid (δ=1.0×σ),52,1.38
Hybrid (δ=1.0×σ),52,1.15
Hybrid (δ=1.0×σ),52,1.12
Hybrid (δ=1.0×σ),52,1.1
Hybrid (δ=1.0×σ),52,1.25
Hybrid (δ=1.0×σ),52,1.44
Hybrid (δ=1.0×σ),52,1.38
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.09
Hybrid (δ=1.0×σ),54,1.06
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.48
Hybrid (δ=1.0×σ),54,1.4
Hybrid (δ=1.0×σ),54,1.06
Hybrid (δ=1.0×σ),54,1.49
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.46
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.16
Hybrid (δ=1.0×σ),54,1.22
Hybrid (δ=1.0×σ),54,1.2
Hybrid (δ=1.0×σ),54,1.23
Hybrid (δ=1.0×σ),54,1.25
Hybrid (δ=1.0×σ),54,1.46
Hybrid (δ=1.0×σ),54,1.26
Hybrid (δ=1.0×σ),54,1.26
Hybrid (δ=1.0×σ),54,1.24
Hybrid (δ=1.0×σ),54,1.32
Hybrid (δ=1.0×σ),54,1.26
Hybrid (δ=1.0×σ),54,1.22
Hybrid (δ=1.0×σ),54,1.12
Hybrid (δ=1.0×σ),54,1.31
Hybrid (δ=1.0×σ),54,1.04
Hybrid (δ=1.0×σ),54,1.4
Hybrid (δ=1.0×σ),54,1.42
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.96
Hybrid (δ=1.0×σ),54,1.26
Hybrid (δ=1.0×σ),54,1.47
Hybrid (δ=1.0×σ),54,1.39
Hybrid (δ=1.0×σ),54,1.41
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.49
Hybrid (δ=1.0×σ),54,1.33
Hybrid (δ=1.0×σ),54,1.8555555555555556
Hybrid (δ=1.0×σ),54,1.25
Hybrid (δ=1.0×σ),54,1.07
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.3
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.07
Hybrid (δ=1.0×σ),54,1.08
Hybrid (δ=1.0×σ),54,1.08
Hybrid (δ=1.0×σ),54,1.03
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.32
Hybrid (δ=1.0×σ),54,1.09
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.18
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.43
Hybrid (δ=1.0×σ),54,1.14
Hybrid (δ=1.0×σ),54,1.42
Hybrid (δ=1.0×σ),54,1.22
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.89
Hybrid (δ=1.0×σ),54,1.33
Hybrid (δ=1.0×σ),54,1.47
Hybrid (δ=1.0×σ),54,1.02
Hybrid (δ=1.0×σ),54,1.24
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.43
Hybrid (δ=1.0×σ),54,1.16
Hybrid (δ=1.0×σ),54,1.04
Hybrid (δ=1.0×σ),54,1.43
Hybrid (δ=1.0×σ),54,1.35
Hybrid (δ=1.0×σ),54,1.42
Hybrid (δ=1.0×σ),54,1.02
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.4
Hybrid (δ=1.0×σ),54,1.36
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.1
Hybrid (δ=1.0×σ),54,1.12
Hybrid (δ=1.0×σ),54,1.44
Hybrid (δ=1.0×σ),54,1.32
Hybrid (δ=1.0×σ),54,1.45
Hybrid (δ=1.0×σ),54,1.01
Hybrid (δ=1.0×σ),54,1.37
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.05
Hybrid (δ=1.0×σ),54,1.14
Hybrid (δ=1.0×σ),54,1.49
Hybrid (δ=1.0×σ),54,1.09
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.28
Hybrid (δ=1.0×σ),54,1.07
Hybrid (δ=1.0×σ),54,1.37
Hybrid (δ=1.0×σ),54,1.15
Hybrid (δ=1.0×σ),54,1.29
Hybrid (δ=1.0×σ),54,1.32
Hybrid (δ=1.0×σ),54,1.37
Hybrid (δ=1.0×σ),54,1.31
Hybrid (δ=1.0×σ),54,1.36
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.01
Hybrid (δ=1.0×σ),54,1.49
Hybrid (δ=1.0×σ),54,1.31
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.21
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.06
Hybrid (δ=1.0×σ),54,1.07
Hybrid (δ=1.0×σ),54,1.13
Hybrid (δ=1.0×σ),54,1.03
Hybrid (δ=1.0×σ),54,1.07
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.4
Hybrid (δ=1.0×σ),54,1.33
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.39
Hybrid (δ=1.0×σ),54,1.81
Hybrid (δ=1.0×σ),54,1.4594594594594594
Hybrid (δ=1.0×σ),54,1.21
Hybrid (δ=1.0×σ),54,1.02
Hybrid (δ=1.0×σ),54,1.32
Hybrid (δ=1.0×σ),54,2.217948717948718
Hybrid (δ=1.0×σ),54,1.16
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.05
Hybrid (δ=1.0×σ),54,1.1
Hybrid (δ=1.0×σ),54,1.43
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.16
Hybrid (δ=1.0×σ),54,1.27
Hybrid (δ=1.0×σ),54,1.47
Hybrid (δ=1.0×σ),54,1.31
Hybrid (δ=1.0×σ),54,1.47
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.45
Hybrid (δ=1.0×σ),54,1.36
Hybrid (δ=1.0×σ),54,1.11
Hybrid (δ=1.0×σ),54,1.34
Hybrid (δ=1.0×σ),54,1.36
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.17
Hybrid (δ=1.0×σ),54,1.23
Hybrid (δ=1.0×σ),54,1.11
Hybrid (δ=1.0×σ),54,1.4
Hybrid (δ=1.0×σ),54,1.49
Hybrid (δ=1.0×σ),54,1.41
Hybrid (δ=1.0×σ),54,1.26
Hybrid (δ=1.0×σ),54,1.12
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.4390243902439024
Hybrid (δ=1.0×σ),54,1.48
Hybrid (δ=1.0×σ),54,1.43
Hybrid (δ=1.0×σ),54,1.33
Hybrid (δ=1.0×σ),54,1.45
Hybrid (δ=1.0×σ),54,1.1
Hybrid (δ=1.0×σ),54,1.24
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,2.053763440860215
Hybrid (δ=1.0×σ),54,1.24
Hybrid (δ=1.0×σ),54,1.14
Hybrid (δ=1.0×σ),54,1.15
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.41
Hybrid (δ=1.0×σ),54,1.34
Hybrid (δ=1.0×σ),54,1.46
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.42
Hybrid (δ=1.0×σ),54,1.17
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.48
Hybrid (δ=1.0×σ),54,1.09
Hybrid (δ=1.0×σ),54,1.69
Hybrid (δ=1.0×σ),54,1.41
Hybrid (δ=1.0×σ),54,1.03
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.04
Hybrid (δ=1.0×σ),54,1.56
Hybrid (δ=1.0×σ),54,1.3
Hybrid (δ=1.0×σ),54,1.35
Hybrid (δ=1.0×σ),54,1.19
Hybrid (δ=1.0×σ),54,1.03
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.27
Hybrid (δ=1.0×σ),54,1.18
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.0
Hybrid (δ=1.0×σ),54,1.4
Hybrid (δ=1.0×σ),54,1.03
Hybrid (δ=1.0×σ),54,1.44
Hybrid (δ=1.0×σ),54,1.28
Hybrid (δ=1.0×σ),54,1.49
Hybrid (δ=1.0×σ),56,1.34
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.09
Hybrid (δ=1.0×σ),56,1.27
Hybrid (δ=1.0×σ),56,1.26
Hybrid (δ=1.0×σ),56,1.33
Hybrid (δ=1.0×σ),56,1.03
Hybrid (δ=1.0×σ),56,1.4
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.38
Hybrid (δ=1.0×σ),56,1.40625
Hybrid (δ=1.0×σ),56,3.0
Hybrid (δ=1.0×σ),56,1.33
Hybrid (δ=1.0×σ),56,1.19
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.09
Hybrid (δ=1.0×σ),56,1.02
Hybrid (δ=1.0×σ),56,1.13
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.22
Hybrid (δ=1.0×σ),56,1.25
Hybrid (δ=1.0×σ),56,1.19
Hybrid (δ=1.0×σ),56,1.45
Hybrid (δ=1.0×σ),56,1.03
Hybrid (δ=1.0×σ),56,1.23
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.36
Hybrid (δ=1.0×σ),56,1.25
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.25
Hybrid (δ=1.0×σ),56,1.47
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.34
Hybrid (δ=1.0×σ),56,1.13
Hybrid (δ=1.0×σ),56,1.15
Hybrid (δ=1.0×σ),56,1.01
Hybrid (δ=1.0×σ),56,1.37
Hybrid (δ=1.0×σ),56,1.35
Hybrid (δ=1.0×σ),56,1.11
Hybrid (δ=1.0×σ),56,1.4
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.04
Hybrid (δ=1.0×σ),56,1.21
Hybrid (δ=1.0×σ),56,1.21
Hybrid (δ=1.0×σ),56,1.1
Hybrid (δ=1.0×σ),56,1.13
Hybrid (δ=1.0×σ),56,1.46
Hybrid (δ=1.0×σ),56,1.49
Hybrid (δ=1.0×σ),56,1.03
Hybrid (δ=1.0×σ),56,1.44
Hybrid (δ=1.0×σ),56,1.33
Hybrid (δ=1.0×σ),56,1.31
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.41
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.24
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.31
Hybrid (δ=1.0×σ),56,1.29
Hybrid (δ=1.0×σ),56,1.34
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.0
Hybrid (δ=1.0×σ),56,1.04
Hybrid (δ=1.0×σ),56,1.18
Hybrid (δ=1.0×σ),56,1.24
